n_leaves,n_colors,n_edges,max_cross_pairs,non_edges,non_edge_ratio,mean_out_degree,std_out_degree,max_out_degree,mean_in_degree,std_in_degree,max_in_degree,n_isolated_leaves,max_color_class_size,mean_color_class_size,std_color_class_size,n_singleton_colors,n_reciprocal_edges,reciprocal_ratio,density,reciprocity,n_nontrivial_scc,n_base_cherry_nodes,n_extension_edges,n_chain_nodes,has_chain,max_chain_length,extension_edges_per_cherry,n_false_positive_edges,n_false_negative_edges,num_species,num_hybridizations,mismatch
17,7,151,238,87,0.36554621848739494,8.882352941176471,3.1037425784171573,16,8.882352941176471,3.233689441619942,16,0,5,2.4285714285714284,1.178030178747903,1,69,0.45695364238410596,0.5551470588235294,0.9139072847682119,1,119,87,5,True,2,0.7310924369747899,0,0,7,2,False
27,6,218,564,346,0.6134751773049646,8.074074074074074,3.45259887005079,16,8.074074074074074,4.454925912223673,22,0,8,4.5,2.692582403567252,0,90,0.41284403669724773,0.31054131054131057,0.8256880733944955,1,282,346,20,True,3,1.2269503546099292,0,0,6,7,False
16,8,146,222,76,0.34234234234234234,9.125,2.2878756522153907,15,9.125,3.4977671449083054,15,0,3,2.0,0.5,1,61,0.4178082191780822,0.6083333333333333,0.8356164383561644,1,111,76,8,True,2,0.6846846846846847,0,0,8,1,False
13,7,92,136,44,0.3235294117647059,7.076923076923077,1.7742403991801226,11,7.076923076923077,4.322775790223728,12,0,4,1.8571428571428572,1.1248582677159729,4,30,0.32608695652173914,0.5897435897435898,0.6521739130434783,1,68,44,5,True,2,0.6470588235294118,1,0,7,8,True
24,6,152,480,328,0.6833333333333333,6.333333333333333,1.1055415967851332,9,6.333333333333333,1.4337208778404378,9,0,4,4.0,0.0,0,74,0.4868421052631579,0.2753623188405797,0.9736842105263158,3,240,328,4,True,2,1.3666666666666667,0,0,6,1,False
22,3,62,322,260,0.8074534161490683,2.8181818181818183,1.3016200966614866,6,2.8181818181818183,1.1535070491317745,5,0,8,7.333333333333333,0.4714045207910317,0,25,0.4032258064516129,0.1341991341991342,0.8064516129032258,5,161,260,8,True,2,1.6149068322981366,0,0,3,4,False
14,10,156,174,18,0.10344827586206896,11.142857142857142,1.1248582677159729,13,11.142857142857142,1.9948914348241347,13,0,2,1.4,0.48989794855663565,6,72,0.46153846153846156,0.8571428571428571,0.9230769230769231,1,87,18,2,True,2,0.20689655172413793,0,0,10,5,False
3,3,6,6,0,0.0,2.0,0.0,2,2.0,0.0,2,0,1,1.0,0.0,3,3,0.5,1.0,1.0,1,3,0,0,False,0,0.0,0,0,3,5,False
16,9,204,222,18,0.08108108108108109,12.75,1.479019945774904,15,12.75,2.0463381929681126,15,0,3,1.7777777777777777,0.7856742013183862,4,98,0.4803921568627451,0.85,0.9607843137254902,1,111,18,0,False,1,0.16216216216216217,0,0,9,3,False
13,10,137,150,13,0.08666666666666667,10.538461538461538,0.49851851526214314,11,10.538461538461538,2.951280937423212,12,0,2,1.3,0.45825756949558405,7,63,0.45985401459854014,0.8782051282051282,0.9197080291970803,1,75,13,0,False,1,0.17333333333333334,0,0,10,7,False
32,4,171,668,497,0.7440119760479041,5.34375,1.3136155973114814,8,5.34375,8.01798515448239,29,0,13,8.0,5.0,0,23,0.13450292397660818,0.17237903225806453,0.26900584795321636,7,334,497,54,True,4,1.4880239520958083,0,0,4,8,False
8,6,50,52,2,0.038461538461538464,6.25,0.82915619758885,7,6.25,0.9682458365518543,7,0,2,1.3333333333333333,0.4714045207910317,4,24,0.48,0.8928571428571429,0.96,1,26,2,0,False,1,0.07692307692307693,0,0,6,6,False
18,9,276,280,4,0.014285714285714285,15.333333333333334,1.0,17,15.333333333333334,1.0,17,0,4,2.0,0.9428090415820634,3,138,0.5,0.9019607843137255,1.0,1,140,4,0,False,1,0.02857142857142857,0,0,9,1,False
9,6,64,66,2,0.030303030303030304,7.111111111111111,0.3142696805273545,8,7.111111111111111,0.8748897637790902,8,0,2,1.5,0.5,3,31,0.484375,0.8888888888888888,0.96875,1,33,2,0,False,1,0.06060606060606061,0,0,6,4,False
3,2,4,4,0,0.0,1.3333333333333333,0.4714045207910317,2,1.3333333333333333,0.4714045207910317,2,0,2,1.5,0.5,1,2,0.5,0.6666666666666666,1.0,1,2,0,0,False,0,0.0,0,0,2,1,False
6,6,30,30,0,0.0,5.0,0.0,5,5.0,0.0,5,0,1,1.0,0.0,6,15,0.5,1.0,1.0,1,15,0,0,False,0,0.0,0,0,6,6,False
6,5,26,28,2,0.07142857142857142,4.333333333333333,0.4714045207910317,5,4.333333333333333,1.1055415967851332,5,0,2,1.2,0.4000000000000001,4,12,0.46153846153846156,0.8666666666666667,0.9230769230769231,1,14,2,0,False,1,0.14285714285714285,0,0,5,8,False
13,7,111,138,27,0.1956521739130435,8.538461538461538,2.3407883161081444,12,8.538461538461538,2.9251005141279296,12,0,4,1.8571428571428572,0.989743318610787,3,47,0.42342342342342343,0.7115384615384616,0.8468468468468469,1,69,27,7,True,2,0.391304347826087,0,0,7,5,False
6,3,17,22,5,0.22727272727272727,2.8333333333333335,1.2133516482134197,5,2.8333333333333335,1.3437096247164249,5,0,3,2.0,0.816496580927726,1,6,0.35294117647058826,0.5666666666666667,0.7058823529411765,1,11,5,2,True,2,0.45454545454545453,0,0,3,4,False
10,2,19,50,31,0.62,1.9,1.374772708486752,4,1.9,1.57797338380595,4,0,5,5.0,0.0,0,2,0.10526315789473684,0.2111111111111111,0.21052631578947367,2,25,31,6,True,3,1.24,0,0,2,1,False
29,5,237,628,391,0.6226114649681529,8.172413793103448,2.1506849833810584,12,8.172413793103448,3.815295582323787,16,0,11,5.8,2.993325909419153,0,92,0.3881856540084388,0.291871921182266,0.7763713080168776,2,314,391,28,True,3,1.2452229299363058,0,0,5,6,False
8,7,54,54,0,0.0,6.75,0.4330127018922193,7,6.75,0.4330127018922193,7,0,2,1.1428571428571428,0.34992710611188266,6,27,0.5,0.9642857142857143,1.0,1,27,0,0,False,0,0.0,0,0,7,3,False
4,4,12,12,0,0.0,3.0,0.0,3,3.0,0.0,3,0,1,1.0,0.0,4,6,0.5,1.0,1.0,1,6,0,0,False,0,0.0,0,0,4,6,False
4,4,12,12,0,0.0,3.0,0.0,3,3.0,0.0,3,0,1,1.0,0.0,4,6,0.5,1.0,1.0,1,6,0,0,False,0,0.0,0,0,4,4,False
22,10,364,412,48,0.11650485436893204,16.545454545454547,1.3726971700492272,20,16.545454545454547,4.499770425732575,21,0,5,2.2,1.5362291495737217,5,168,0.46153846153846156,0.7878787878787878,0.9230769230769231,1,206,48,0,False,1,0.23300970873786409,0,0,10,2,False
12,8,108,122,14,0.11475409836065574,9.0,1.0,11,9.0,2.9154759474226504,11,0,3,1.5,0.7071067811865476,5,47,0.4351851851851852,0.8181818181818182,0.8703703703703703,1,61,14,0,False,1,0.22950819672131148,0,0,8,6,False
14,6,105,162,57,0.35185185185185186,7.5,1.2955969390869324,9,7.5,2.796681707207413,10,0,3,2.3333333333333335,0.4714045207910317,0,47,0.44761904761904764,0.5769230769230769,0.8952380952380953,2,81,57,8,True,2,0.7037037037037037,0,0,6,7,False
25,10,351,554,203,0.3664259927797834,14.04,4.47642714673209,22,14.04,5.758333092136994,24,0,4,2.5,0.9219544457292888,2,142,0.4045584045584046,0.585,0.8091168091168092,1,277,203,22,True,2,0.7328519855595668,0,0,10,7,False
17,7,181,240,59,0.24583333333333332,10.647058823529411,1.9982691472309446,15,10.647058823529411,4.588235294117647,16,0,4,2.4285714285714284,1.049781318335648,2,68,0.3756906077348066,0.6654411764705882,0.7513812154696132,1,120,59,8,True,2,0.49166666666666664,0,0,7,4,False
20,8,292,336,44,0.13095238095238096,14.6,1.9849433241279208,19,14.6,3.916631205513228,19,0,5,2.5,1.3228756555322954,2,134,0.4589041095890411,0.7684210526315789,0.9178082191780822,1,168,44,0,False,1,0.2619047619047619,0,0,8,5,False
17,2,21,144,123,0.8541666666666666,1.2352941176470589,0.5455069703232767,3,1.2352941176470589,0.7299808027053445,3,0,9,8.5,0.5,0,8,0.38095238095238093,0.07720588235294118,0.7619047619047619,6,72,123,3,True,3,1.7083333333333333,0,0,2,6,False
4,2,5,6,1,0.16666666666666666,1.25,0.4330127018922193,2,1.25,1.0897247358851685,3,0,3,2.0,1.0,1,2,0.4,0.4166666666666667,0.8,1,3,1,0,False,1,0.3333333333333333,0,0,2,5,False
2,2,2,2,0,0.0,1.0,0.0,1,1.0,0.0,1,0,1,1.0,0.0,2,1,0.5,1.0,1.0,1,0,0,0,False,0,,0,0,2,6,False
13,9,131,148,17,0.11486486486486487,10.076923076923077,1.1409536133993328,12,10.076923076923077,2.2000537917038603,12,0,2,1.4444444444444444,0.4969039949999533,5,63,0.48091603053435117,0.8397435897435898,0.9618320610687023,1,74,17,0,False,1,0.22972972972972974,0,0,9,6,False
10,8,83,86,3,0.03488372093023256,8.3,0.7810249675906655,9,8.3,1.004987562112089,9,0,2,1.25,0.4330127018922193,6,40,0.4819277108433735,0.9222222222222223,0.963855421686747,1,43,3,0,False,1,0.06976744186046512,0,0,8,7,False
11,6,80,94,14,0.14893617021276595,7.2727272727272725,0.44536177141512334,8,7.2727272727272725,3.5698461665585204,10,0,4,1.8333333333333333,1.0671873729054748,3,33,0.4125,0.7272727272727273,0.825,1,47,14,0,False,1,0.2978723404255319,0,0,6,8,False
19,8,254,302,48,0.15894039735099338,13.368421052631579,1.3459696686888867,16,13.368421052631579,3.1323528455508445,18,0,5,2.375,1.3169567191065923,2,113,0.4448818897637795,0.7426900584795322,0.889763779527559,1,151,48,6,True,2,0.31788079470198677,0,0,8,2,False
14,7,126,168,42,0.25,9.0,1.8516401995451028,12,9.0,1.8516401995451028,12,0,2,2.0,0.0,0,63,0.5,0.6923076923076923,1.0,1,84,42,0,False,1,0.5,0,0,7,3,False
5,3,14,16,2,0.125,2.8,0.7483314773547882,4,2.8,0.9797958971132712,4,0,2,1.6666666666666667,0.4714045207910317,1,6,0.42857142857142855,0.7,0.8571428571428571,1,8,2,0,False,1,0.25,0,0,3,6,False
5,2,7,12,5,0.4166666666666667,1.4,0.4898979485566356,2,1.4,1.019803902718557,3,0,3,2.5,0.5,0,2,0.2857142857142857,0.35,0.5714285714285714,1,6,5,2,True,3,0.8333333333333334,1,0,2,5,True
25,7,227,532,305,0.5733082706766918,9.08,2.448182999695897,15,9.08,3.979145636942684,16,0,5,3.5714285714285716,0.7284313590846836,0,87,0.3832599118942731,0.37833333333333335,0.7665198237885462,1,266,305,24,True,4,1.1466165413533835,2,0,7,6,True
27,10,469,648,179,0.2762345679012346,17.37037037037037,3.5709543090945037,23,17.37037037037037,3.6428331276849786,25,0,4,2.7,0.9,0,231,0.4925373134328358,0.6680911680911681,0.9850746268656716,1,324,179,2,True,2,0.5524691358024691,0,0,10,1,False
15,6,122,172,50,0.29069767441860467,8.133333333333333,3.095516470998373,14,8.133333333333333,3.159465496286076,14,0,5,2.5,1.6072751268321592,3,58,0.47540983606557374,0.580952380952381,0.9508196721311475,1,86,50,0,False,1,0.5813953488372093,0,0,6,1,False
10,6,70,76,6,0.07894736842105263,7.0,1.6733200530681511,9,7.0,2.1447610589527217,9,0,4,1.6666666666666667,1.1055415967851332,4,32,0.45714285714285713,0.7777777777777778,0.9142857142857143,1,38,6,0,False,1,0.15789473684210525,0,0,6,6,False
12,10,114,128,14,0.109375,9.5,0.8660254037844386,11,9.5,2.565800719723442,11,0,2,1.2,0.4,8,52,0.45614035087719296,0.8636363636363636,0.9122807017543859,1,64,14,0,False,1,0.21875,0,0,10,4,False
7,7,42,42,0,0.0,6.0,0.0,6,6.0,0.0,6,0,1,1.0,0.0,7,21,0.5,1.0,1.0,1,21,0,0,False,0,0.0,0,0,7,2,False
2,2,2,2,0,0.0,1.0,0.0,1,1.0,0.0,1,0,1,1.0,0.0,2,1,0.5,1.0,1.0,1,0,0,0,False,0,,0,0,2,2,False
21,9,263,382,119,0.31151832460732987,12.523809523809524,1.8674925286788169,16,12.523809523809524,6.716142938005327,20,0,4,2.3333333333333335,1.0540925533894598,2,91,0.34600760456273766,0.6261904761904762,0.6920152091254753,1,191,119,15,True,2,0.6230366492146597,0,0,9,7,False
11,2,15,60,45,0.75,1.3636363636363635,0.642824346533225,3,1.3636363636363635,0.9791208740244554,3,0,6,5.5,0.5,0,4,0.26666666666666666,0.13636363636363635,0.5333333333333333,3,30,45,4,True,3,1.5,0,0,2,4,False
7,6,40,40,0,0.0,5.714285714285714,0.45175395145262565,6,5.714285714285714,0.45175395145262565,6,0,2,1.1666666666666667,0.3726779962499649,5,20,0.5,0.9523809523809523,1.0,1,20,0,0,False,0,0.0,0,0,6,5,False
8,5,38,50,12,0.24,4.75,1.299038105676658,7,4.75,1.299038105676658,7,0,2,1.6,0.4898979485566356,2,19,0.5,0.6785714285714286,1.0,1,25,12,0,False,1,0.48,0,0,5,6,False
10,8,80,84,4,0.047619047619047616,8.0,1.0,9,8.0,1.61245154965971,9,0,3,1.25,0.6614378277661477,7,38,0.475,0.8888888888888888,0.95,1,42,4,0,False,1,0.09523809523809523,0,0,8,5,False
9,7,66,66,0,0.0,7.333333333333333,0.9428090415820634,8,7.333333333333333,0.9428090415820634,8,0,3,1.2857142857142858,0.6998542122237652,6,33,0.5,0.9166666666666666,1.0,1,33,0,0,False,0,0.0,0,0,7,2,False
14,8,126,166,40,0.24096385542168675,9.0,2.2677868380553634,13,9.0,2.7774602993176543,13,0,3,1.75,0.82915619758885,4,59,0.46825396825396826,0.6923076923076923,0.9365079365079365,1,83,40,2,True,2,0.4819277108433735,0,0,8,7,False
21,10,211,396,185,0.4671717171717172,10.047619047619047,2.1263917677872484,19,10.047619047619047,0.9988655696858585,12,0,3,2.1,0.3,0,102,0.4834123222748815,0.5023809523809524,0.966824644549763,1,198,185,0,False,1,0.9343434343434344,0,0,10,4,False
10,4,49,66,17,0.25757575757575757,4.9,2.118962010041709,9,4.9,2.3000000000000003,9,0,4,2.5,1.5,2,22,0.4489795918367347,0.5444444444444444,0.8979591836734694,1,33,17,2,True,2,0.5151515151515151,0,0,4,2,False
12,9,113,120,7,0.058333333333333334,9.416666666666666,1.2555432644432805,11,9.416666666666666,2.3614378858841256,11,0,4,1.3333333333333333,0.9428090415820635,8,53,0.4690265486725664,0.8560606060606061,0.9380530973451328,1,60,7,0,False,1,0.11666666666666667,0,0,9,6,False
22,10,353,424,71,0.16745283018867924,16.045454545454547,2.8520689894638176,21,16.045454545454547,3.309453027139527,21,0,4,2.2,1.077032961426901,4,167,0.4730878186968839,0.7640692640692641,0.9461756373937678,1,212,71,7,True,2,0.33490566037735847,0,0,10,2,False
2,2,2,2,0,0.0,1.0,0.0,1,1.0,0.0,1,0,1,1.0,0.0,2,1,0.5,1.0,1.0,1,0,0,0,False,0,,0,0,2,6,False
19,9,275,316,41,0.12974683544303797,14.473684210526315,1.6973174206944315,18,14.473684210526315,2.6030027408164713,18,0,3,2.111111111111111,0.7370277311900889,2,130,0.4727272727272727,0.804093567251462,0.9454545454545454,1,158,41,2,True,2,0.25949367088607594,0,0,9,3,False
10,4,49,74,25,0.33783783783783783,4.9,1.1357816691600546,7,4.9,1.0440306508910548,6,0,3,2.5,0.5,0,23,0.46938775510204084,0.5444444444444444,0.9387755102040817,1,37,25,1,True,2,0.6756756756756757,0,0,4,1,False
17,9,186,238,52,0.2184873949579832,10.941176470588236,2.436742962024468,16,10.941176470588236,4.940476140846132,16,0,5,1.8888888888888888,1.4487116456005886,6,82,0.44086021505376344,0.6838235294117647,0.8817204301075269,1,119,52,0,False,1,0.4369747899159664,0,0,9,3,False
7,7,42,42,0,0.0,6.0,0.0,6,6.0,0.0,6,0,1,1.0,0.0,7,21,0.5,1.0,1.0,1,21,0,0,False,0,0.0,0,0,7,2,False
26,8,305,570,265,0.4649122807017544,11.73076923076923,5.331745942268762,25,11.73076923076923,6.676927507974425,25,0,6,3.25,1.6393596310755,2,100,0.32786885245901637,0.46923076923076923,0.6557377049180327,1,285,265,44,True,2,0.9298245614035088,12,0,8,5,True
5,4,16,18,2,0.1111111111111111,3.2,0.39999999999999997,4,3.2,1.16619037896906,4,0,2,1.25,0.4330127018922193,3,7,0.4375,0.8,0.875,1,9,2,0,False,1,0.2222222222222222,0,0,4,6,False
10,4,39,72,33,0.4583333333333333,3.9,0.9433981132056604,5,3.9,2.773084924772409,8,0,4,2.5,0.8660254037844386,0,7,0.1794871794871795,0.43333333333333335,0.358974358974359,2,36,33,7,True,2,0.9166666666666666,0,0,4,2,False
13,7,127,140,13,0.09285714285714286,9.76923076923077,0.42132504423474315,10,9.76923076923077,1.8873606379054306,12,0,3,1.8571428571428572,0.8329931278350429,3,59,0.4645669291338583,0.8141025641025641,0.9291338582677166,1,70,13,0,False,1,0.18571428571428572,0,0,7,5,False
12,6,112,112,0,0.0,9.333333333333334,1.178511301977579,11,9.333333333333334,1.178511301977579,11,0,4,2.0,1.1547005383792515,3,56,0.5,0.8484848484848485,1.0,1,56,0,0,False,0,0.0,0,0,6,2,False
6,2,10,18,8,0.4444444444444444,1.6666666666666667,0.7453559924999299,3,1.6666666666666667,1.1055415967851334,3,0,3,3.0,0.0,0,1,0.1,0.3333333333333333,0.2,1,9,8,3,True,3,0.8888888888888888,0,0,2,6,False
8,5,43,50,7,0.14,5.375,0.6959705453537527,7,5.375,1.7275343701356567,7,0,2,1.6,0.4898979485566356,2,18,0.4186046511627907,0.7678571428571429,0.8372093023255814,1,25,7,1,True,2,0.28,0,0,5,8,False
27,10,406,646,240,0.3715170278637771,15.037037037037036,3.605361044040876,23,15.037037037037036,7.490643454937541,26,0,4,2.7,1.004987562112089,1,126,0.3103448275862069,0.5783475783475783,0.6206896551724138,1,323,240,38,True,2,0.7430340557275542,0,0,10,7,False
14,3,52,128,76,0.59375,3.7142857142857144,1.7899948694488097,7,3.7142857142857144,2.962348764761103,10,0,6,4.666666666666667,0.9428090415820634,0,20,0.38461538461538464,0.2857142857142857,0.7692307692307693,1,64,76,6,True,4,1.1875,0,0,3,3,False
4,3,8,10,2,0.2,2.0,0.0,2,2.0,1.224744871391589,3,0,2,1.3333333333333333,0.4714045207910317,2,3,0.375,0.6666666666666666,0.75,1,5,2,0,False,1,0.4,0,0,3,4,False
5,5,20,20,0,0.0,4.0,0.0,4,4.0,0.0,4,0,1,1.0,0.0,5,10,0.5,1.0,1.0,1,10,0,0,False,0,0.0,0,0,5,7,False
14,9,133,170,37,0.21764705882352942,9.5,1.546886273407694,13,9.5,3.1339158526400435,13,0,3,1.5555555555555556,0.6849348892187752,5,59,0.44360902255639095,0.7307692307692307,0.8872180451127819,1,85,37,1,True,2,0.43529411764705883,0,0,9,8,False
2,2,2,2,0,0.0,1.0,0.0,1,1.0,0.0,1,0,1,1.0,0.0,2,1,0.5,1.0,1.0,1,0,0,0,False,0,,0,0,2,4,False
10,10,90,90,0,0.0,9.0,0.0,9,9.0,0.0,9,0,1,1.0,0.0,10,45,0.5,1.0,1.0,1,45,0,0,False,0,0.0,0,0,10,4,False
10,8,85,86,1,0.011627906976744186,8.5,0.5,9,8.5,0.6708203932499369,9,0,2,1.25,0.4330127018922193,6,42,0.49411764705882355,0.9444444444444444,0.9882352941176471,1,43,1,0,False,1,0.023255813953488372,0,0,8,3,False
14,10,172,172,0,0.0,12.285714285714286,0.7953949089757174,13,12.285714285714286,0.7953949089757174,13,0,3,1.4,0.66332495807108,7,86,0.5,0.945054945054945,1.0,1,86,0,0,False,0,0.0,0,0,10,1,False
3,2,3,4,1,0.25,1.0,0.0,1,1.0,0.816496580927726,2,0,2,1.5,0.5,1,1,0.3333333333333333,0.5,0.6666666666666666,1,2,1,0,False,1,0.5,0,0,2,7,False
10,7,71,84,13,0.15476190476190477,7.1,0.7000000000000001,9,7.1,2.118962010041709,9,0,2,1.4285714285714286,0.4948716593053935,4,31,0.43661971830985913,0.7888888888888889,0.8732394366197183,1,42,13,1,True,2,0.30952380952380953,0,0,7,6,False
3,2,4,4,0,0.0,1.3333333333333333,0.4714045207910317,2,1.3333333333333333,0.4714045207910317,2,0,2,1.5,0.5,1,2,0.5,0.6666666666666666,1.0,1,2,0,0,False,0,0.0,0,0,2,4,False
4,2,6,6,0,0.0,1.5,0.8660254037844386,3,1.5,0.8660254037844386,3,0,3,2.0,1.0,1,3,0.5,0.5,1.0,1,3,0,0,False,0,0.0,0,0,2,4,False
18,8,179,280,101,0.3607142857142857,9.944444444444445,2.0942307583300845,15,9.944444444444445,3.5193468810470794,17,0,3,2.25,0.6614378277661477,1,75,0.41899441340782123,0.5849673202614379,0.8379888268156425,1,140,101,7,True,2,0.7214285714285714,0,0,8,7,False
18,10,248,290,42,0.14482758620689656,13.777777777777779,1.0304020550550783,16,13.777777777777779,3.779411411487766,17,0,2,1.8,0.4,2,112,0.45161290322580644,0.8104575163398693,0.9032258064516129,1,145,42,4,True,2,0.2896551724137931,0,0,10,5,False
11,4,57,78,21,0.2692307692307692,5.181818181818182,2.3671302847802793,10,5.181818181818182,2.917601188342039,10,0,5,2.75,1.7853571071357126,2,18,0.3157894736842105,0.5181818181818182,0.631578947368421,1,39,21,3,True,2,0.5384615384615384,0,0,4,8,False
26,9,476,588,112,0.19047619047619047,18.307692307692307,2.568585824163692,25,18.307692307692307,2.568585824163692,25,0,5,2.888888888888889,1.1967032904743342,1,238,0.5,0.7323076923076923,1.0,1,294,112,0,False,1,0.38095238095238093,0,0,9,1,False
7,5,29,36,7,0.19444444444444445,4.142857142857143,0.3499271061118826,5,4.142857142857143,2.4159335036125373,6,0,3,1.4,0.8,4,11,0.3793103448275862,0.6904761904761905,0.7586206896551724,1,18,7,0,False,1,0.3888888888888889,0,0,5,6,False
15,10,191,200,9,0.045,12.733333333333333,0.6798692684790381,14,12.733333333333333,1.9482185594936607,14,0,2,1.5,0.5,5,91,0.47643979057591623,0.9095238095238095,0.9528795811518325,1,100,9,0,False,1,0.09,0,0,10,6,False
15,3,47,150,103,0.6866666666666666,3.1333333333333333,1.9955506062794357,8,3.1333333333333333,2.0612833111653743,8,0,5,5.0,0.0,0,10,0.2127659574468085,0.22380952380952382,0.425531914893617,3,75,103,12,True,2,1.3733333333333333,0,0,3,5,False
7,3,19,32,13,0.40625,2.7142857142857144,0.880630571852711,4,2.7142857142857144,1.8294640678379568,5,0,3,2.3333333333333335,0.4714045207910317,0,6,0.3157894736842105,0.4523809523809524,0.631578947368421,1,16,13,4,True,2,0.8125,0,0,3,8,False
13,10,150,150,0,0.0,11.538461538461538,0.49851851526214314,12,11.538461538461538,0.49851851526214314,12,0,2,1.3,0.45825756949558394,7,75,0.5,0.9615384615384616,1.0,1,75,0,0,False,0,0.0,0,0,10,4,False
13,7,110,140,30,0.21428571428571427,8.461538461538462,1.7371676600978792,12,8.461538461538462,2.762813076318149,12,0,3,1.8571428571428572,0.8329931278350429,3,51,0.4636363636363636,0.7051282051282052,0.9272727272727272,1,70,30,2,True,2,0.42857142857142855,0,0,7,6,False
11,8,104,104,0,0.0,9.454545454545455,0.49792959773196915,10,9.454545454545455,0.49792959773196915,10,0,2,1.375,0.4841229182759271,5,52,0.5,0.9454545454545454,1.0,1,52,0,0,False,0,0.0,0,0,8,2,False
22,9,223,384,161,0.4192708333333333,10.136363636363637,1.139994200362223,12,10.136363636363637,8.53493065714737,21,0,7,2.4444444444444446,2.2662308949301266,6,65,0.2914798206278027,0.48268398268398266,0.5829596412556054,3,192,161,4,True,3,0.8385416666666666,0,0,9,8,False
6,4,19,26,7,0.2692307692307692,3.1666666666666665,0.3726779962499649,4,3.1666666666666665,1.9507833184532706,5,0,2,1.5,0.5,2,6,0.3157894736842105,0.6333333333333333,0.631578947368421,1,13,7,1,True,2,0.5384615384615384,0,0,4,5,False
11,5,76,90,14,0.15555555555555556,6.909090909090909,1.8317674254190803,10,6.909090909090909,1.975050998400039,10,0,4,2.2,1.16619037896906,2,37,0.4868421052631579,0.6909090909090909,0.9736842105263158,1,45,14,1,True,2,0.3111111111111111,0,0,5,5,False
12,7,118,122,4,0.03278688524590164,9.833333333333334,0.6871842709362769,11,9.833333333333334,0.6871842709362769,11,0,2,1.7142857142857142,0.45175395145262565,2,59,0.5,0.8939393939393939,1.0,1,61,4,0,False,1,0.06557377049180328,0,0,7,1,False
5,2,7,12,5,0.4166666666666667,1.4,0.4898979485566356,2,1.4,1.2,3,0,3,2.5,0.5,0,1,0.14285714285714285,0.35,0.2857142857142857,1,6,5,1,True,2,0.8333333333333334,0,0,2,5,False
7,6,39,40,1,0.025,5.571428571428571,0.4948716593053935,6,5.571428571428571,0.7284313590846835,6,0,2,1.1666666666666667,0.3726779962499649,5,19,0.48717948717948717,0.9285714285714286,0.9743589743589743,1,20,1,0,False,1,0.05,0,0,6,8,False
8,7,53,54,1,0.018518518518518517,6.625,0.4841229182759271,7,6.625,0.6959705453537527,7,0,2,1.1428571428571428,0.34992710611188266,6,26,0.49056603773584906,0.9464285714285714,0.9811320754716981,1,27,1,0,False,1,0.037037037037037035,0,0,7,6,False
3,3,6,6,0,0.0,2.0,0.0,2,2.0,0.0,2,0,1,1.0,0.0,3,3,0.5,1.0,1.0,1,3,0,0,False,0,0.0,0,0,3,1,False
11,8,96,104,8,0.07692307692307693,8.727272727272727,1.212878551284212,10,8.727272727272727,1.4826824027545535,10,0,2,1.375,0.4841229182759271,5,46,0.4791666666666667,0.8727272727272727,0.9583333333333334,1,52,8,0,False,1,0.15384615384615385,0,0,8,4,False
10,10,90,90,0,0.0,9.0,0.0,9,9.0,0.0,9,0,1,1.0,0.0,10,45,0.5,1.0,1.0,1,45,0,0,False,0,0.0,0,0,10,8,False
16,9,168,220,52,0.23636363636363636,10.5,0.9354143466934853,13,10.5,5.18411033833193,15,0,4,1.7777777777777777,0.9162456945817024,4,62,0.36904761904761907,0.7,0.7380952380952381,1,110,52,2,True,2,0.4727272727272727,0,0,9,5,False
22,8,261,394,133,0.33756345177664976,11.863636363636363,4.202763750259567,21,11.863636363636363,4.245804930061228,21,0,7,2.75,1.920286436967152,3,129,0.4942528735632184,0.564935064935065,0.9885057471264368,1,197,133,2,True,2,0.6751269035532995,0,0,8,1,False
10,5,48,72,24,0.3333333333333333,4.8,1.4000000000000001,8,4.8,3.4,9,0,4,2.0,1.2649110640673518,3,15,0.3125,0.5333333333333333,0.625,1,36,24,3,True,2,0.6666666666666666,0,0,5,6,False
5,3,14,16,2,0.125,2.8,0.39999999999999997,3,2.8,0.7483314773547882,4,0,2,1.6666666666666667,0.4714045207910317,1,6,0.42857142857142855,0.7,0.8571428571428571,1,8,2,0,False,1,0.25,0,0,3,7,False
8,7,54,54,0,0.0,6.75,0.4330127018922193,7,6.75,0.4330127018922193,7,0,2,1.1428571428571428,0.3499271061118826,6,27,0.5,0.9642857142857143,1.0,1,27,0,0,False,0,0.0,0,0,7,8,False
2,2,2,2,0,0.0,1.0,0.0,1,1.0,0.0,1,0,1,1.0,0.0,2,1,0.5,1.0,1.0,1,0,0,0,False,0,,0,0,2,6,False
12,9,120,126,6,0.047619047619047616,10.0,0.816496580927726,11,10.0,1.4719601443879744,11,0,2,1.3333333333333333,0.4714045207910317,6,58,0.48333333333333334,0.9090909090909091,0.9666666666666667,1,63,6,1,True,2,0.09523809523809523,0,0,9,3,False
20,8,210,312,102,0.3269230769230769,10.5,2.0124611797498106,13,10.5,7.130918594402828,19,0,8,2.5,2.179449471770337,3,69,0.32857142857142857,0.5526315789473685,0.6571428571428571,1,156,102,0,False,1,0.6538461538461539,0,0,8,3,False
42,9,614,1546,932,0.6028460543337646,14.619047619047619,4.281479389140766,28,14.619047619047619,7.797900758269988,33,0,8,4.666666666666667,1.5634719199411433,0,252,0.41042345276872966,0.35656213704994194,0.8208469055374593,1,773,932,60,True,3,1.2056921086675292,6,0,9,6,True
